Day,Advances,Declines,Advance_Decline_Ratio,Open,High,Low,Close,Today_Close,Gap,5d_Movement,Awosc,Acosc,SMA_5,SMA_20,EMA_12,EMA_26,MACD,RSI_14,Stoch_%K,BB_Upper,BB_Lower,ATR_14,Body_Size,High_Low_Range,Close_Position,AD_Ratio,Advance_Decline_Diff,Return_1d,Volume_1d,Return_2d,Volume_2d,Return_3d,Volume_3d,Return_5d,Volume_5d,Daily_Return,Rolling_Vol_5
2019-12-26,987.0,852.0,1.16,12211.85,12221.55,12118.85,12126.55,12126.55,1,1,202.59338235294308,13.067970588237216,12227.070000000002,12078.579999999998,12144.175975251042,12056.177819512995,87.99815573804699,55.295704992591155,63.74566724436737,12325.837352569977,11831.322647430019,98.48049186394782,0.006985018649917997,0.008409864189291459,0.07497565725412844,1.158450704225352,135.0,-0.0072045224752447234,828.0,-0.0111068072006687,826.0,-0.01183607946674492,888.0,-0.00778127339598178,856.0,-0.0072045224752447234,0.004076882086547185
2019-12-27,1137.0,703.0,1.62,12172.9,12258.45,12157.9,12245.8,12245.8,1,0,191.6886764705887,-6.546911764705499,12224.289999999999,12083.3125,12159.810440597037,12070.223906956478,89.58653364055863,61.61407051929706,89.57972270363945,12339.409819148237,11827.215180851763,100.86759958795164,0.0059887126321582895,0.008260151648333684,0.8741919443063022,1.6173541963015647,434.0,0.009833794442772215,987.0,0.0025584241744476266,828.0,-0.0013822348168233134,826.0,-0.0011337960961526061,930.0,0.009833794442772215,0.006429521743716212
2019-12-30,1089.0,778.0,1.4,12274.9,12286.45,12213.8,12255.85,12255.85,0,-1,178.55823529411646,-19.586264705883508,12221.099999999999,12093.302500000002,12174.585757428262,12083.973987922665,90.61176950559638,62.100236265515775,91.7569324090123,12359.745412224955,11826.859587775049,98.85205676024091,0.0015519474700404299,0.0059185818214406195,0.5788024776324879,1.3997429305912596,311.0,0.0008206895425371119,1137.0,0.010662554477572028,987.0,0.003381213388950144,828.0,-0.0012997278312879557,888.0,0.0008206895425371119,0.006422206074128373
2019-12-31,962.0,854.0,1.13,12247.1,12247.1,12151.8,12168.45,12168.45,1,-1,159.40382352941378,-30.21176470588071,12202.240000000002,12099.314999999999,12173.64179474699,12090.231470298764,83.41032444822667,55.51525303560715,72.82279029462764,12366.84033917353,11831.789660826467,99.22333842022378,0.006421928456532537,0.007781433972124102,0.17471143756559565,1.126463700234192,108.0,-0.0071312883235352675,1089.0,-0.006316451354750119,1137.0,0.0034552284037918657,987.0,-0.007689955352592093,826.0,-0.0071312883235352675,0.007141407525882201
2020-01-01,1021.0,759.0,1.35,12202.15,12222.2,12165.3,12182.5,12182.5,1,-1,140.4929411764715,-34.054470588235205,12195.83,12108.73,12175.004595555147,12097.06617620256,77.93841935258752,56.31715614953234,69.04695748819124,12374.03992141251,11843.42007858749,96.20024281877933,0.0016103719426494214,0.004663112648180973,0.3022847100175797,1.3451910408432148,262.0,0.0011546252809520041,962.0,-0.005984897008367462,1089.0,-0.005169119208218276,1137.0,-0.0026239198333134484,828.0,0.0011546252809520041,0.007074492510600168
2020-01-02,1356.0,482.0,2.81,12198.55,12289.9,12195.25,12282.2,12282.2,0,-1,143.39661764705852,-19.311441176471277,12226.960000000001,12120.68,12191.496196238972,12110.779792780148,80.71640345882406,61.606180982722414,95.67147613762525,12394.500518588202,11846.859481411799,97.00022547458079,0.006857372392620554,0.007759118911673899,0.9186476492340313,2.8132780082987554,874.0,0.008183870305766616,1021.0,0.009347944890269577,962.0,0.00214999367648927,1089.0,0.012835472578763163,987.0,0.008183870305766616,0.0067723073982954565
2020-01-03,879.0,973.0,0.9,12261.1,12265.6,12191.35,12226.65,12226.65,0,0,138.57352941176214,-13.511500000002343,12223.130000000001,12131.0925,12196.904473740668,12119.362771092729,77.54170264793902,57.43360398455364,72.8392568659128,12404.401270943985,11857.783729056016,96.56092365496791,0.002809698966650686,0.006055737250328274,0.47542087542086564,0.9033915724563206,-94.0,-0.004522805360603233,1356.0,0.0036240508926739246,1021.0,0.004782860594406024,962.0,-0.0015638014666252698,1137.0,-0.004522805360603233,0.00591283593574292
2020-01-06,360.0,1502.0,0.24,12170.6,12179.1,11974.2,11993.05,11993.05,1,1,98.88588235294264,-37.26467647058706,12170.570000000002,12134.67,12165.542247011335,12110.006269530304,55.535977481031296,43.95222313524048,5.896152643102474,12398.624225955773,11870.715774044227,107.69585767961298,0.014588434423939747,0.016835653131316422,0.09199609565641083,0.2396804260985353,-1142.0,-0.0191058057603678,879.0,-0.023542199280259357,1356.0,-0.015550995280114943,1021.0,-0.02144282118335339,1089.0,-0.0191058057603678,0.010159680596720662
2020-01-07,1248.0,578.0,2.16,12079.1,12152.15,12005.35,12052.95,12052.95,0,1,70.08558823529347,-48.20132352941218,12147.47,12140.442500000001,12148.220362855744,12105.779879194724,42.44048366101924,47.36406812654339,24.63246793869261,12391.63759604073,11889.247403959273,111.36758213106923,0.0021648963912874,0.012153223336175648,0.32425068119891415,2.1591695501730106,670.0,0.004994559348956429,360.0,-0.014206671492191125,879.0,-0.018665222842813134,1356.0,-0.009491759427042834,962.0,0.004994559348956429,0.010740817298223586
2020-01-08,725.0,1109.0,0.65,11939.1,12044.95,11929.6,12025.35,12025.35,1,1,29.23323529411755,-66.80173529411732,12116.039999999999,12148.869999999999,12129.317230108707,12099.822110365485,29.49511974322195,45.97532273592458,26.28328300850952,12371.071549049302,11926.668450950696,112.22346912170715,0.007224162625323517,0.009661532276302265,0.8300823580407429,0.6537421100090172,-384.0,-0.002289895834629685,1248.0,0.0026932264936776473,360.0,-0.01646403552894693,879.0,-0.01289965113892877,1021.0,-0.002289895834629685,0.010608848280582207
2020-01-09,1372.0,475.0,2.89,12153.15,12224.05,12132.55,12215.9,12215.9,1,1,10.915000000000873,-58.623647058822456,12102.78,12164.1575,12142.637656245828,12108.420472560634,34.21718368519396,55.64479512020407,78.58907493823767,12358.939055273871,11969.375944726127,118.40036418444228,0.0051632704278314675,0.007528912257316005,0.9109289617486379,2.888421052631579,897.0,0.015845692640962472,725.0,0.01351951182075739,1248.0,0.01858159517387148,360.0,-0.005398055722916184,1356.0,0.015845692640962472,0.012860842397361313
2020-01-10,1024.0,811.0,1.26,12271.0,12311.2,12213.2,12256.8,12256.8,1,1,7.765882352940025,-35.611235294118885,12108.810000000001,12178.4075,12160.20109374647,12119.411548667253,40.78954507921662,57.4069667455085,85.7442348008382,12355.731636188246,12001.083363811753,116.94319531412498,0.0011571999022085182,0.007986309184255563,0.4448979591836586,1.2626387176325524,213.0,0.003348095514861704,1372.0,0.019246841048285335,725.0,0.016912871952509345,1248.0,0.0024659248444995896,879.0,0.003348095514861704,0.012805828793850182
2020-01-13,1207.0,665.0,1.82,12296.7,12337.75,12285.8,12329.55,12329.55,1,-1,45.68352941176454,12.946882352941245,12176.109999999999,12190.55,12186.254771631628,12134.977359877084,51.27741175454321,60.41916104677023,97.99093470537774,12374.236814986558,12006.86318501344,114.37225279168753,0.0026714484373855213,0.004224710694739298,0.84215591915302,1.8150375939849623,542.0,0.005935480712747188,1024.0,0.009303448783961832,1372.0,0.02529656101485611,725.0,0.02805791687685777,360.0,0.005935480712747188,0.0065720875257492765
2020-01-14,1072.0,755.0,1.42,12333.1,12374.25,12308.7,12362.3,12362.3,0,-1,90.22632352941218,53.46152941176515,12237.98,12205.9675,12213.338652919068,12151.816073960264,61.52257895880393,61.73121611897295,97.31249297200029,12392.937415427337,12018.997584572664,110.88494902085266,0.0023676123602337537,0.005314965418264611,0.8176964149504065,1.4198675496688742,317.0,0.002656220218904881,1207.0,0.008607466875530267,1024.0,0.011984381011632461,1372.0,0.02566591581314115,1248.0,0.002656220218904881,0.006704843843478716
2020-01-15,1090.0,742.0,1.47,12349.4,12355.15,12278.75,12343.3,12343.3,1,-1,149.33999999999833,88.55385294117514,12301.57,12214.882500000002,12233.332706316136,12166.000068481728,67.33263783440816,60.478662779100766,93.0394692454738,12410.013779591216,12019.751220408787,108.93245266222027,0.0004939511231315176,0.00618653537823697,0.8448952879581096,1.4690026954177897,348.0,-0.0015369308300234863,1072.0,0.0011152069621356286,1207.0,0.007057306964297405,1024.0,0.026439978877953463,725.0,-0.0015369308300234863,0.006502806129827738
2020-01-16,1083.0,750.0,1.44,12347.1,12389.05,12315.8,12355.5,12355.5,0,-1,177.6047058823533,83.48061764705963,12329.49,12221.575,12252.127674575193,12180.037100446045,72.09057412914808,61.025505953507256,92.69779083687031,12426.129526960183,12017.020473039818,106.38370604349026,0.0006803216949728792,0.005932567161519709,0.5419795221843102,1.444,333.0,0.0009883904628422702,1090.0,-0.0005500594549557869,1072.0,0.002104699684903455,1207.0,0.011427729434589473,1372.0,0.0009883904628422702,0.0027785837125088664
2020-01-17,946.0,886.0,1.07,12328.4,12385.45,12321.4,12352.35,12352.35,1,-1,187.87838235294112,57.73179411764721,12348.599999999999,12226.2075,12267.546493871318,12192.801018931523,74.7454749397948,60.7916167016414,92.01218848623375,12438.071681198484,12014.343318801517,103.35986989752675,0.0019426689594757413,0.005195321371792049,0.4832162373146011,1.0677200902934538,60.0,-0.0002549471895106903,1083.0,0.0007331912859609435,1090.0,-0.00080486640835431,1072.0,0.007795672606226933,1024.0,-0.0002549471895106903,0.0028964743128795855
2020-01-20,626.0,1225.0,0.51,12430.5,12430.5,12216.9,12224.55,12224.55,0,-1,183.10823529411755,25.47670588235306,12327.6,12223.845,12260.931648660346,12195.152795306965,65.77885335338033,52.071815580521324,58.88400878418829,12434.674124885305,12013.015875114694,111.23416490484628,0.016568118740195547,0.017183540485097168,0.03581460674157127,0.5110204081632653,-599.0,-0.01034620942573694,946.0,-0.010598518878232377,1083.0,-0.009620603890369672,1090.0,-0.008516125892672477,1207.0,-0.01034620942573694,0.0050763125391069175
2020-01-21,787.0,1055.0,0.75,12195.3,12230.05,12162.3,12169.85,12169.85,1,-1,148.64602941176418,-20.669441176470713,12289.109999999999,12219.2,12246.919087327984,12193.278514173116,53.640573154867525,48.84255970468773,47.963665402275936,12430.488873346196,12007.911126653806,108.12815312592868,0.002086869531704748,0.005555418890884193,0.11143911439116003,0.7459715639810427,-268.0,-0.004474602337100286,626.0,-0.014774516589960651,946.0,-0.015025697057990284,1083.0,-0.01556749148621206,1072.0,-0.004474602337100286,0.004517920978279095
2020-01-22,737.0,1097.0,0.67,12218.35,12225.05,12087.9,12106.9,12106.9,1,0,111.80176470588049,-50.00605882353085,12241.83,12213.817500000001,12225.377689277526,12186.880105715847,38.497583561678766,45.356518315401246,35.39628668396874,12430.716177439272,11996.91882256073,110.20114218836231,0.009121526228991698,0.011224919895075819,0.13853445133066022,0.6718322698268003,-360.0,-0.005172619218807184,787.0,-0.009624076141862004,626.0,-0.01987071286030595,946.0,-0.01915209060786016,1090.0,-0.005172619218807184,0.004490951837048843
2020-01-23,1078.0,752.0,1.43,12123.75,12189.0,12094.1,12180.35,12180.35,0,-1,66.63926470588194,-72.97547058823511,12206.8,12216.507500000002,12218.450352465597,12186.39639418134,32.05395828425753,49.85382670736501,50.05989219405075,12430.32280177914,12002.692198220862,109.10820346062212,0.00466852252809571,0.007827611093927178,0.9088514225500561,1.4335106382978724,326.0,0.0060667883603564565,737.0,0.0008627879554801154,787.0,-0.0036156750146221217,626.0,-0.014175873092954538,1083.0,0.0060667883603564565,0.006133301034223154
2020-01-24,1064.0,766.0,1.39,12174.55,12272.15,12149.65,12248.25,12248.25,0,-1,31.135735294115875,-77.13047058823614,12185.98,12216.63,12223.034913624737,12190.9781427605,32.05677086423748,53.65145996565545,63.615492114194424,12430.515086903935,12002.744913096063,110.06476035629196,0.006053611837809261,0.010061973543169974,0.8048979591836765,1.3890339425587468,298.0,0.005574552455389181,1078.0,0.011675160445696386,737.0,0.006442150067585084,787.0,-0.008427546175424183,946.0,0.005574552455389181,0.007206805450380674
2020-01-27,761.0,1100.0,0.69,12197.1,12216.6,12107.0,12119.0,12119.0,1,-1,-7.914852941175923,-77.97644117646924,12164.869999999999,12209.7875,12207.029542297854,12185.646428481945,21.383113815909383,46.441585202216615,37.81193851068073,12426.946964161489,11992.628035838512,112.29227747369967,0.006403161407219779,0.008985742512564492,0.10948905109489014,0.6918181818181818,-339.0,-0.010552527912150667,1064.0,-0.00503680107714477,1078.0,0.00099943007706349,737.0,-0.008634264655958623,626.0,-0.010552527912150667,0.007269219100940666
2020-01-28,619.0,1234.0,0.5,12148.1,12163.55,12024.5,12055.8,12055.8,1,-1,-34.082352941175486,-67.59826470588087,12142.060000000001,12204.155,12183.763458867415,12176.02817452032,7.73528434709624,43.37234888132979,7.709359605911151,12430.941253771929,11977.368746228072,114.20354336843536,0.007597895967270692,0.011446234390563073,0.225098885293056,0.5016207455429498,-615.0,-0.0052149517286905755,761.0,-0.015712448717163707,1064.0,-0.010225486131350991,1078.0,-0.009371520602143857,787.0,-0.0052149517286905755,0.0073466953847886275
2020-01-29,994.0,842.0,1.18,12114.9,12169.6,12103.8,12129.5,12129.5,1,-1,-45.6535294117657,-47.678382352941846,12146.579999999998,12201.505000000001,12175.415234426275,12172.58164307437,2.833591351904033,47.71205167777147,25.862068965517242,12430.469628054,11972.540371946003,114.17471884211864,0.0012051275701822025,0.005431328364245772,0.3905775075987888,1.180522565320665,152.0,0.006113240100200867,619.0,0.0008664081194817985,761.0,-0.009695262588533038,1064.0,0.0018667041108788585,737.0,0.006113240100200867,0.007794471008088569
2020-01-30,532.0,1314.0,0.4,12147.75,12150.3,12010.6,12035.8,12035.8,1,0,-61.12941176470849,-37.600529411766544,12117.67,12189.185,12153.935967591462,12162.449669513306,-8.513701921843676,43.18117083860223,6.001428911645375,12425.842905213214,11952.527094786785,115.99795321053865,0.009215698380358562,0.011500072029799668,0.1803865425912606,0.4048706240487062,-782.0,-0.00772496805309375,994.0,-0.0016589525373679193,619.0,-0.006865252908655917,761.0,-0.011867475072555478,1078.0,-0.00772496805309375,0.00772664321203182
2020-01-31,670.0,1127.0,0.59,12100.4,12103.55,11945.85,11962.1,11962.1,0,1,-97.2951470588232,-48.080088235293445,12060.439999999999,12175.9575,12124.422741808161,12147.608953253062,-23.186211444901346,39.966316831065384,3.352935107809762,12431.574188177647,11920.340811822354,118.97667083835724,0.0114293742355624,0.01303262702059427,0.10304375396322202,0.5944986690328306,-457.0,-0.0061233985277254765,532.0,-0.013801063522816293,994.0,-0.007772192637568565,619.0,-0.02336252117649462,1064.0,-0.0061233985277254765,0.006376125654395687
2020-02-01,371.0,1426.0,0.26,11939.0,12017.35,11633.3,11661.85,11661.85,0,1,-156.79161764705896,-77.80120588235259,11969.01,12159.397500000001,12053.257704606905,12111.626808567651,-58.36910396074563,30.126009507511085,3.5812844957352064,12491.682363445372,11827.11263655463,137.91048006418893,0.023213837004774238,0.03216768573582386,0.07433927873975006,0.2601683029453015,-1055.0,-0.025100107840596575,670.0,-0.031069808404925237,532.0,-0.03855476318067519,994.0,-0.037721759221057805,761.0,-0.025100107840596575,0.011204805318802278
2020-02-03,710.0,1151.0,0.62,11627.45,11749.85,11614.5,11707.9,11707.9,1,1,-226.09176470588136,-108.69947058823382,11899.429999999998,12142.145,12000.125750051997,12081.721119044121,-81.59536899212435,32.85655524661908,11.446078431372504,12526.496947959044,11757.793052040957,137.7275886310326,0.006918971915596189,0.011640557473908755,0.6900628001477606,0.6168549087749783,-441.0,0.00394877313633768,371.0,-0.02125044933581899,670.0,-0.027243722893368072,532.0,-0.028857479387514706,619.0,0.00394877313633768,0.012382099381850895
2020-02-04,1262.0,558.0,2.26,11786.25,11986.15,11783.4,11979.65,11979.65,1,1,-267.18852941176556,-105.48923529411803,11869.46,12139.859999999999,11996.975634659382,12074.160295411224,-77.18466075184188,46.2141077130208,44.74877450980388,12527.491584884294,11752.228415115704,147.764903728816,0.016408951108282926,0.017202248382649273,0.967940813810111,2.261648745519713,704.0,0.023210823461081942,710.0,0.02725125087357494,371.0,0.001467133697260481,670.0,-0.012354177830908197,994.0,0.023210823461081942,0.017703997864283366
2020-02-05,1032.0,791.0,1.3,12005.85,12098.15,11953.35,12089.15,12089.15,1,1,-272.12852941176425,-68.22941176470559,11880.130000000001,12133.5225,12011.156306250246,12075.270643899281,-64.1143376490345,50.488357091714505,58.1678921568627,12520.117216046288,11746.92778395371,147.55312489104335,0.006938284253093223,0.012060787032988024,0.9378453038674031,1.3046776232616941,241.0,0.009140500765882242,1262.0,0.03256348277658683,710.0,0.03664084171893811,371.0,0.0044326093820103996,532.0,0.009140500765882242,0.018029427037400098
2020-02-06,1063.0,764.0,1.39,12120.0,12160.6,12084.65,12137.95,12137.95,1,0,-248.11117647058745,-14.048852941175937,11915.3,12127.58,12030.663028365592,12079.913559166002,-49.25053080040925,52.307359336080836,79.59400897133749,12510.043950457963,11745.116049542037,142.4386159702546,0.001481023102310291,0.006266501650165076,0.7017774851876311,1.3913612565445026,299.0,0.004036677516616294,1032.0,0.013214075536430725,1262.0,0.03673160857198998,710.0,0.014700596049188608,670.0,0.004036677516616294,0.017590927091573172
2020-02-07,923.0,892.0,1.03,12151.15,12154.7,12073.95,12098.35,12098.35,1,0,-186.3148529411792,53.65211764705637,12002.6,12116.02,12041.076408617038,12081.27922145,-40.20281283296208,50.680221118212124,73.57256899566649,12487.175818221825,11744.864181778175,138.03228625809356,0.004345267731860711,0.00664546154067722,0.3021671826625342,1.0347533632286996,31.0,-0.0032624949023517535,1063.0,0.0007610129744441974,1032.0,0.009908469780002038,1262.0,0.03742973884932499,371.0,-0.0032624949023517535,0.009873222377533322
2020-02-10,672.0,1197.0,0.56,12102.35,12103.55,11990.75,12031.5,12031.5,1,0,-107.5625,108.69861764705928,12067.320000000002,12099.48,12039.603114983647,12077.591871712964,-37.988756729317174,47.96753254548797,63.40758762259564,12454.3888804185,11744.571119581498,136.2299800968011,0.005854234921316964,0.009320503869083218,0.36125886524822926,0.5614035087719298,-525.0,-0.005525546872094167,923.0,-0.008770014705942963,1063.0,-0.0047687389105106615,1032.0,0.027639457118697752,710.0,-0.005525546872094167,0.011482702518677567
2020-02-11,800.0,1022.0,0.78,12108.4,12172.3,12099.0,12107.9,12107.9,1,-1,-56.37132352941262,117.72635294117609,12092.97,12087.71,12050.110328063085,12079.836918252744,-29.726590189658964,51.1834517907024,75.02470919181934,12424.65320381915,11750.766796180847,136.5564100898867,4.129364738528625e-05,0.006053648706682904,0.12141882673942325,0.7827788649706457,-222.0,0.006349997922121098,672.0,0.000789363838870516,923.0,-0.002475706358981644,1063.0,0.010705655006615356,1262.0,0.006349997922121098,0.006290384185344017
2020-02-12,722.0,1109.0,0.65,12151.0,12231.75,12144.3,12201.2,12201.2,1,-1,-23.323676470588907,101.01302941176473,12115.380000000001,12079.995,12073.354892976457,12088.826776159947,-15.471883183490718,54.853156142004295,95.05062778452827,12398.626977208685,11761.363022791316,135.64880936918053,0.004131347214221112,0.007196938523578366,0.6506575185820581,0.6510369702434626,-387.0,0.00770571279908161,800.0,0.014104641981465438,672.0,0.008501159248988532,923.0,0.009268641715918902,1032.0,0.00770571279908161,0.005913049495131774
2020-02-13,805.0,1018.0,0.79,12219.55,12225.65,12139.8,12174.65,12174.65,1,-1,-9.32132352940971,67.25741176470838,12122.720000000001,12071.11,12088.938755595464,12095.184051999951,-6.245296404487817,53.61794350195378,90.74929121101654,12368.039332670109,11774.180667329892,132.09175155709622,0.0036744397297772536,0.007025626966623187,0.40594059405940847,0.7907662082514735,-213.0,-0.0021760154738879045,722.0,0.005512929574905678,800.0,0.011897934588372072,672.0,0.003023574821118702,1063.0,-0.0021760154738879045,0.005993734305084619
2020-02-14,639.0,1204.0,0.53,12190.15,12246.7,12091.2,12113.45,12113.45,1,-1,2.500735294117476,41.31635294117623,12125.74,12065.554999999998,12092.709716273084,12096.53708518514,-3.827368912056045,50.77937711638422,78.92280923758307,12354.85305547206,11776.256944527937,133.7637693030179,0.006291965234225904,0.012756200703026624,0.14308681672025725,0.5307308970099668,-565.0,-0.005026838553880308,805.0,-0.007191915549290218,722.0,0.00045837841409346325,800.0,0.0012481040803085097,923.0,-0.005026838553880308,0.006322261274765427
2020-02-17,548.0,1324.0,0.41,12131.8,12159.6,12037.0,12045.8,12045.8,0,-1,15.53808823529289,29.733588235293062,12128.6,12059.3525,12085.492836846457,12092.778782578833,-7.285945732375694,47.768900813393856,68.2220816197404,12344.733023993698,11773.971976006304,132.96635720994522,0.007088807926276398,0.010105672694901034,0.07177814029363169,0.41389728096676737,-776.0,-0.005584701303097073,639.0,-0.010583466465155067,805.0,-0.01273645215224739,722.0,0.001188546731496487,672.0,-0.005584701303097073,0.0063358479615647275
2020-02-18,631.0,1236.0,0.51,12028.25,12030.75,11908.05,11992.5,11992.5,1,-1,-9.67735294117847,-4.820647058825125,12105.52,12053.6325,12071.186246562387,12085.35072461003,-14.16447804764357,45.48107650186176,59.791205314773734,12339.557084943159,11767.70791505684,133.30804598066342,0.0029721696838692245,0.010200985180720448,0.6882640586797084,0.5105177993527508,-605.0,-0.004424778761061843,548.0,-0.00998476899644618,639.0,-0.01496141572858356,805.0,-0.009530967384930422,800.0,-0.004424778761061843,0.005524367497264935
2020-02-19,1188.0,634.0,1.87,12090.6,12134.7,12042.1,12125.9,12125.9,0,-1,-25.482499999998254,-20.19402941176304,12090.46,12050.91,12079.60374709125,12088.354374638919,-8.750627547668046,51.71425626124406,80.89212274596632,12332.967216890329,11768.85278310967,133.94318555347323,0.0029196235091723545,0.007658842406497639,0.9049676025917812,1.8738170347003154,554.0,0.011123618928496892,631.0,0.006649620614654017,548.0,0.001027783166645202,639.0,-0.0061715241123825315,722.0,0.011123618928496892,0.007019474918337426
2020-02-20,929.0,906.0,1.03,12119.0,12152.0,12071.45,12080.85,12080.85,0,-1,-40.71411764705772,-29.147088235292905,12071.7,12042.54,12079.795478307982,12087.798495036035,-8.003016728052899,49.649809829275526,73.76621322366337,12310.246390659466,11774.833609340536,130.12938658536794,0.003147949500783863,0.006646588002310361,0.1166977032898786,1.0253863134657837,23.0,-0.0037151881509825957,1188.0,0.007367104440275218,631.0,0.0029097278719554254,548.0,-0.00770453360055523,805.0,-0.0037151881509825957,0.007105231313230171
2020-02-24,478.0,1382.0,0.35,12012.55,12012.55,11813.4,11829.4,11829.4,1,-1,-87.03338235294177,-57.559529411765105,12014.89,12028.06,12041.27309702983,12068.657865774107,-27.38476874427579,40.04153207042436,9.928771854090199,12308.674567690132,11747.445432309867,139.9380018292703,0.01524655464493381,0.016578494990655578,0.08034145116746186,0.3458755426917511,-904.0,-0.020813932794463974,929.0,-0.024451793268953192,1188.0,-0.01360016677089848,631.0,-0.023449141243824134,639.0,-0.020813932794463974,0.011312300804804363
2020-02-25,683.0,1153.0,0.59,11877.5,11883.05,11779.9,11797.9,11797.9,0,-1,-135.81602941176607,-76.07135294117761,11965.31,12015.164999999999,12003.831082102166,12048.601727568617,-44.77064546645124,39.02273140083275,3.8560411311053895,12312.68850344119,11717.641496558808,137.3102874128938,0.006701747000631477,0.008684487476320744,0.17450315075133363,0.5923677363399826,-470.0,-0.002662856949633974,478.0,-0.023421365218507018,929.0,-0.02704953859094994,1188.0,-0.020579787145727058,548.0,-0.002662856949633974,0.011329530604462254
2020-02-26,557.0,1289.0,0.43,11738.55,11783.25,11639.6,11678.5,11678.5,0,-1,-173.67941176470595,-81.134323529412,11902.51,11992.615,11953.780146394141,12021.186784785757,-67.40663839161607,35.35109350065996,6.407511118431826,12319.020255931828,11666.209744068172,138.80955259768706,0.005115623309522835,0.012237456926110946,0.27079707622693866,0.4321179208688906,-732.0,-0.010120445163969816,683.0,-0.012756352815865513,478.0,-0.0333047757401177,929.0,-0.026183031061079887,631.0,-0.010120445163969816,0.011652262060749343
2020-02-27,589.0,1240.0,0.48,11661.25,11663.85,11536.7,11633.3,11633.3,0,-1,-251.83602941176287,-114.02023529411599,11803.99,11972.490000000002,11904.47550848735,11992.454430357184,-87.97892186983336,34.045173646549216,13.605633802816696,12333.556190053743,11611.42380994626,139.0231559835665,0.0023968270982956995,0.010903633829992465,0.7597325992921653,0.475,-651.0,-0.0038703600633643864,557.0,-0.013951635460548117,683.0,-0.016577341200737172,478.0,-0.04062378874970107,1188.0,-0.0038703600633643864,0.007620892347673511
2020-02-28,233.0,1654.0,0.14,11382.0,11384.8,11175.05,11201.75,11201.75,1,-1,-387.84749999999985,-180.60502941176455,11628.169999999998,11934.4725,11796.36389179699,11933.883731812208,-137.5198400152185,24.67342735732157,2.491485093080828,12427.801914767584,11441.143085232416,161.82507341331174,0.01583640836408364,0.018428219996485678,0.1272943980929713,0.14087061668681983,-1421.0,-0.03709609483121723,589.0,-0.04082287965064002,557.0,-0.05053017909967028,683.0,-0.07276805853892732,929.0,-0.03709609483121723,0.014334270012571277
2020-03-02,671.0,1178.0,0.57,11387.35,11433.0,11036.25,11132.75,11132.75,1,-1,-490.96308823529034,-202.93467647058532,11488.84,11908.0175,11694.269446905146,11874.540492418711,-180.2710455135657,23.556859763887985,7.9722417282828655,12503.216316594027,11312.818683405972,178.6054253123609,0.022358143027131013,0.034841293189372416,0.2432262129804663,0.5696095076400679,-507.0,-0.006159751824491688,233.0,-0.04302734391789087,589.0,-0.04673117266772275,557.0,-0.05889140615753963,478.0,-0.006159751824491688,0.014324165324921095
2020-03-03,1007.0,829.0,1.21,11217.55,11342.25,11152.55,11303.3,11303.3,1,-1,-576.3207352941172,-200.19138235294196,11389.92,11887.7875,11634.12030122743,11832.226381869177,-198.1060806417463,31.775217035079677,22.062043041843868,12534.124770993196,11241.450229006805,180.81218064719226,0.0076442716992569685,0.016911001065295073,0.7946758039008931,1.2147165259348613,178.0,0.015319664952504919,671.0,0.009065547793871476,233.0,-0.02836684345800422,589.0,-0.04192271505945977,683.0,0.015319664952504919,0.018805475128571596
2020-03-04,511.0,1384.0,0.37,11351.35,11356.6,11082.15,11251.0,11251.0,1,-1,-641.4057352941181,-171.73111764706044,11304.42,11851.355,11575.17871642321,11789.172575804794,-213.99385938158412,30.68574080665499,17.741335866826375,12552.67837755128,11150.03162244872,187.50059631525002,0.008840358195280769,0.024177740973540654,0.6152304609218434,0.36921965317919075,-873.0,-0.004626967345819244,1007.0,0.010621814017201414,671.0,0.004396634454437942,233.0,-0.036605728475403554,557.0,-0.004626967345819244,0.01883920994305411
2020-03-05,968.0,872.0,1.11,11306.05,11389.5,11244.6,11269.0,11269.0,0,-1,-667.5691176470591,-114.74788235294216,11231.560000000001,11810.3475,11528.074298511947,11750.641273893329,-222.56697538138178,31.55554797702601,19.22838613738691,12546.31366530581,11074.38133469419,184.45769657844644,0.003277006558435464,0.012816147107079807,0.16839199447894893,1.110091743119266,96.0,0.0015998577904186018,511.0,-0.0030345120451549246,1007.0,0.01223866519952388,671.0,-0.03131527597500272,589.0,0.0015998577904186018,0.019241739910795502
2020-03-06,378.0,1535.0,0.25,10942.65,11035.1,10827.4,10989.45,10989.45,0,-1,-696.3497058823541,-81.82802941176635,11189.1,11752.9225,11445.209021817802,11694.256735086416,-249.04771326861373,26.081541277230542,12.164089476054722,12554.025199705191,10951.81980029481,202.8250039657003,0.0042768433606120175,0.018980777051262786,0.78021184400578,0.24625407166123778,-1157.0,-0.02480699263466135,968.0,-0.023246822504666143,511.0,-0.02776622756186231,1007.0,-0.018952395831008495,233.0,-0.02480699263466135,0.014510727624039835
2020-03-09,260.0,1690.0,0.15,10742.05,10751.55,10294.45,10451.45,10451.45,0,-1,-789.4636764705883,-115.24188235294093,11052.84,11670.5775,11292.323018461217,11602.196976931866,-309.8739584706491,19.184211226695723,8.451993216871688,12634.706558516,10706.448441483999,237.9803608252931,0.027052564454643067,0.04255239921616438,0.34346970028440277,0.15384615384615385,-1430.0,-0.048956044206033944,378.0,-0.07254858461265412,968.0,-0.07106479424051193,511.0,-0.061197817250903785,671.0,-0.048956044206033944,0.025074975753347033
